case,id,WT_voxels,WT_vol_mm3,WT_vol_ml,WT_surf_mm2,WT_compactness,WT_sphericity,WT_elongation,WT_flatness,TC_voxels,TC_vol_mm3,TC_vol_ml,TC_surf_mm2,TC_compactness,TC_sphericity,TC_elongation,TC_flatness,ET_voxels,ET_vol_mm3,ET_vol_ml,ET_surf_mm2,ET_compactness,ET_sphericity,ET_elongation,ET_flatness,NCR_voxels,NCR_vol_mm3,NCR_vol_ml,NCR_surf_mm2,NCR_compactness,NCR_sphericity,NCR_elongation,NCR_flatness,ED_voxels,ED_vol_mm3,ED_vol_ml,ED_surf_mm2,ED_compactness,ED_sphericity,ED_elongation,ED_flatness,ET_raw_voxels,ET_raw_vol_mm3,ET_raw_vol_ml,ET_raw_surf_mm2,ET_raw_compactness,ET_raw_sphericity,ET_raw_elongation,ET_raw_flatness
BraTS20_Training_140,140,137301,137301.0,137.301,21000.53125,0.23020191414108848,0.6128718068121641,0.6828411204119117,0.5533386693114225,46495,46495.0,46.495,7995.81201171875,0.4782744189354194,0.7820341486731692,0.8310127045193366,0.6441916962619254,26264,26264.0,26.264,16781.6875,0.01650696475660685,0.2546179837035607,0.793645746056834,0.5925535379825928,20231,20231.0,20.231,16463.775390625,0.010372866201763187,0.21808858029260936,0.8909876095026811,0.7131076556258293,90806,90806.0,90.806,28742.369140625,0.03927478136259622,0.33991572698735634,0.6570059972151664,0.5513559028882383,26264,26264.0,26.264,16781.6875,0.01650696475660685,0.2546179837035607,0.793645746056834,0.5925535379825928
BraTS20_Training_141,141,21615,21615.0,21.615,5143.2890625,0.3883649730961437,0.7295919237328037,0.7301226232376666,0.6505340223054397,9121,9121.0,9.121,2976.220458984375,0.3568962556549078,0.7093283707896076,0.5904786336940202,0.5600169274762541,708,708.0,0.708,1409.2918701171875,0.020254244536874424,0.2725871316323191,0.4969031867389522,0.36571675884856325,8413,8413.0,8.413,4298.0615234375,0.10081757985832215,0.465420408105088,0.6048876409288844,0.5757999790183473,12494,12494.0,12.494,8048.28369140625,0.03386456862341382,0.3235304654944334,0.7752362805286486,0.675112816613342,708,708.0,0.708,1409.2918701171875,0.020254244536874424,0.2725871316323191,0.4969031867389522,0.36571675884856325
BraTS20_Training_142,142,12969,12969.0,12.969,3771.456787109375,0.35459935883915283,0.7078034068252371,0.8078822367474333,0.7227277375036025,4988,4988.0,4.988,1676.8135986328125,0.5968303516931127,0.8419448284183587,0.950175817466857,0.8566313988220231,4678,4678.0,4.678,2071.891845703125,0.27827331705486846,0.6528657038397616,0.9540797219559315,0.8627703371483745,310,310.0,0.31,760.2769165039062,0.024732063173990893,0.2913534168982766,0.8604321846124914,0.7672402050470899,7981,7981.0,7.981,5435.3232421875,0.04486326368535851,0.35532870087337926,0.8240740733280939,0.7097779171266715,4678,4678.0,4.678,2071.891845703125,0.27827331705486846,0.6528657038397616,0.9540797219559315,0.8627703371483745
BraTS20_Training_143,143,147786,147786.0,147.786,19692.9140625,0.32343648276799825,0.6864301254452975,0.9236452320733783,0.8116623448112219,124097,124097.0,124.097,17048.1484375,0.3515145325092617,0.7057449212589247,0.9144415471148666,0.7793666275602006,72360,72360.0,72.36,39703.76171875,0.009461380804982895,0.21150379980008163,0.8994120196593981,0.7875135672455422,51737,51737.0,51.737,28667.880859375,0.012848963200211323,0.2342193088490194,0.9282155540096658,0.7553211032919641,23689,23689.0,23.689,20146.5859375,0.007761424679721664,0.19799177498501505,0.9092368432294275,0.675756418736684,72360,72360.0,72.36,39703.76171875,0.009461380804982895,0.21150379980008163,0.8994120196593981,0.7875135672455422
BraTS20_Training_144,144,198692,198692.0,198.692,35019.359375,0.10396533202765937,0.47021467788692667,0.764197146459814,0.7168358573171871,72689,72689.0,72.689,14097.2861328125,0.2132962488336124,0.5974860078151544,0.8573256489074399,0.7092602726937857,60991,60991.0,60.991,22039.318359375,0.039299715505150254,0.3399876451829808,0.8607916617875602,0.7287384243686363,11698,11698.0,11.698,17122.421875,0.0030830461631351828,0.14554367694211767,0.8342650778827114,0.6063875826070301,126003,126003.0,126.003,42507.30078125,0.023378872359493222,0.28593974132484634,0.8671746028530123,0.787476456001668,60991,60991.0,60.991,22039.318359375,0.039299715505150254,0.3399876451829808,0.8607916617875602,0.7287384243686363
BraTS20_Training_145,145,82735,82735.0,82.735,15728.740234375,0.19895236039276556,0.583780653919848,0.671944828885886,0.5606425832578227,32164,32164.0,32.164,6909.63330078125,0.3546724715585667,0.7078520493982947,0.725649869046445,0.5957589308007966,20437,20437.0,20.437,13824.5732421875,0.01787851578005926,0.26148321778977907,0.7205696357775441,0.5790853660230386,11727,11727.0,11.727,8074.8837890625,0.029540468670196413,0.30912855733096783,0.731216113956724,0.6365380346140139,50571,50571.0,50.571,18955.640625,0.04246587306224364,0.34888316946753145,0.7947518712230649,0.5794478386760716,20437,20437.0,20.437,13824.5732421875,0.01787851578005926,0.26148321778977907,0.7205696357775441,0.5790853660230386
BraTS20_Training_146,146,100886,100886.0,100.886,21453.15625,0.11658444032081135,0.4885175803883221,0.8394726098133746,0.5345015498604424,33617,33617.0,33.617,7298.1572265625,0.32879911198229794,0.6902030572171125,0.9279465740287638,0.6349514853379841,23187,23187.0,23.187,14037.2568359375,0.021983394777690367,0.28013341761520844,0.8930824560515938,0.6546671612403794,10430,10430.0,10.43,7341.681640625,0.03109097531005751,0.31444506412897044,0.9010504862555438,0.5167008900744384,67269,67269.0,67.269,25782.83203125,0.029860045066165283,0.3102393055636794,0.6860538871302125,0.503266027148742,23187,23187.0,23.187,14037.2568359375,0.021983394777690367,0.28013341761520844,0.8930824560515938,0.6546671612403794
BraTS20_Training_147,147,139257,139257.0,139.257,19308.556640625,0.3046751348297217,0.6728924735719596,0.7832800705992888,0.622265595110115,65516,65516.0,65.516,12666.8212890625,0.23886042021731663,0.620461346025351,0.6852660700484031,0.6572272295440861,19677,19677.0,19.677,21105.0703125,0.004658109941493377,0.1670077319796499,0.6244550289673825,0.5081769401305293,45839,45839.0,45.839,22996.642578125,0.019540214956453493,0.26934553403273515,0.7128085829987428,0.6936965021921307,73741,73741.0,73.741,24101.203125,0.043929296673962295,0.3528456356641434,0.8320345701429068,0.5093593276537808,19677,19677.0,19.677,21105.0703125,0.004658109941493377,0.1670077319796499,0.6244550289673825,0.5081769401305293
BraTS20_Training_148,148,149347,149347.0,149.347,34299.640625,0.06251391106421883,0.3968797040584893,0.4456033482513222,0.24616518415504096,36252,36252.0,36.252,12212.9765625,0.08159278274567326,0.43372778902572284,0.23875733668697058,0.15915447122549822,19840,19840.0,19.84,17390.005859375,0.008465186371871934,0.20380375183635263,0.2501968034859452,0.16780545060636087,16412,16412.0,16.412,17545.615234375,0.005639876397675248,0.17800130872323178,0.22249758233019268,0.14469970155314943,113095,113095.0,113.095,39617.91796875,0.02326292058159369,0.28546623422662787,0.5161601080519146,0.28521777536222837,19840,19840.0,19.84,17390.005859375,0.008465186371871934,0.20380375183635263,0.2501968034859452,0.16780545060636087
BraTS20_Training_149,149,256875,256875.0,256.875,38512.3828125,0.13064562847385158,0.5074169386563291,0.7431280836729515,0.5356703549227776,115940,115940.0,115.94,18823.8671875,0.22792523725186675,0.610844693122217,0.6550275783501994,0.47674088813149096,67135,67135.0,67.135,38370.6328125,0.009023052305068958,0.20818582617633288,0.5982871875721719,0.4721176715433169,48805,48805.0,48.805,48978.6640625,0.0022927684776592166,0.1318621241279612,0.7123975767522577,0.4817659966891375,140935,140935.0,140.935,49950.484375,0.018024821855501114,0.2621945501341716,0.6838087750847704,0.5046822467996889,67135,67135.0,67.135,38370.6328125,0.009023052305068958,0.20818582617633288,0.5982871875721719,0.4721176715433169
BraTS20_Training_150,150,149302,149302.0,149.302,27150.697265625,0.12596232330351728,0.5012798190693053,0.8294894499183418,0.696294937637877,52144,52144.0,52.144,8581.2158203125,0.48664759948002756,0.7865714794727421,0.7353683268033563,0.6646549504422358,46595,46595.0,46.595,11235.9296875,0.17310274993928934,0.5573157574555462,0.693979489567016,0.6654124454445332,5549,5549.0,5.549,5909.8544921875,0.016871413072228694,0.25647821720196895,0.8668561109952235,0.6416466695596563,97158,97158.0,97.158,28992.9921875,0.043805676380375774,0.3525143467973291,0.7055250678337808,0.6293739118704545,46595,46595.0,46.595,11235.9296875,0.17310274993928934,0.5573157574555462,0.693979489567016,0.6654124454445332
BraTS20_Training_151,151,149466,149466.0,149.466,29569.3984375,0.09772591149661344,0.4606134089672828,0.6598852211125866,0.5553155333866081,63388,63388.0,63.388,9654.623046875,0.5049641031735693,0.7963185550940083,0.8653447561161152,0.6591685689103335,38103,38103.0,38.103,15835.609375,0.041349129802213336,0.3457977194309844,0.8183335669796734,0.6194642233158173,25285,25285.0,25.285,12152.658203125,0.04028695459979707,0.3428110505806968,0.9228977072116981,0.7526179157109981,86078,86078.0,86.078,30031.572265625,0.03093873122856824,0.31393097333417164,0.7819820598062818,0.6322337037805341,38103,38103.0,38.103,15835.609375,0.041349129802213336,0.3457977194309844,0.8183335669796734,0.6194642233158173
BraTS20_Training_152,152,187315,187315.0,187.315,27693.552734375,0.18683638907464228,0.5716810831991351,0.7751423718335155,0.685172595792399,46913,46913.0,46.913,7629.60205078125,0.5604451648514277,0.8244754129889178,0.9137128452075941,0.7791133704496934,31036,31036.0,31.036,12100.5595703125,0.06148476221971426,0.3946897359975135,0.8457379762044379,0.8092951258614005,15877,15877.0,15.877,6380.416015625,0.10975953881070294,0.4787925944710825,0.7477565056549109,0.6529646168487409,140402,140402.0,140.402,33288.39453125,0.060439437240331864,0.39244018397501257,0.7052566421625853,0.6656182771878036,31036,31036.0,31.036,12100.5595703125,0.06148476221971426,0.3946897359975135,0.8457379762044379,0.8092951258614005
BraTS20_Training_153,153,127217,127217.0,127.217,22984.875,0.15073573904702864,0.5321965785763584,0.488809926772791,0.4174711835510124,13494,13494.0,13.494,3189.87548828125,0.6344721899141057,0.8592855928901767,0.7951553994362704,0.7049272139071848,12637,12637.0,12.637,3817.828125,0.3245571832090452,0.6872220333632381,0.7955361330969548,0.7036830846156222,857,857.0,0.857,816.4085083007812,0.1526481168398022,0.5344377787739497,0.8873956318607966,0.6421609991455483,113723,113723.0,113.723,25914.1171875,0.08405039019384472,0.43803946982399905,0.4819895803120917,0.4088556163370728,12637,12637.0,12.637,3817.828125,0.3245571832090452,0.6872220333632381,0.7955361330969548,0.7036830846156222
BraTS20_Training_154,154,94086,94086.0,94.086,16410.318359375,0.22654337412610534,0.6096077152850649,0.6501544709685093,0.4744892258631962,62211,62211.0,62.211,9609.6865234375,0.49324089346024924,0.7901078170746564,0.798330072369016,0.6091825865421032,32363,32363.0,32.363,19050.35546875,0.017133286163000163,0.2577984031149167,0.7960829405480604,0.6549379861941792,29848,29848.0,29.848,10658.2236328125,0.08322012431008355,0.4365923483497672,0.7596336269628611,0.5349077424836464,31875,31875.0,31.875,17812.6171875,0.02033150636158782,0.2729332953961575,0.49742961411082837,0.3430075763057349,32363,32363.0,32.363,19050.35546875,0.017133286163000163,0.2577984031149167,0.7960829405480604,0.6549379861941792
BraTS20_Training_155,155,144602,144602.0,144.602,29625.947265625,0.09094613276557324,0.44970537548358835,0.6786487606080945,0.38501359352031866,41141,41141.0,41.141,8053.751953125,0.36644374414129927,0.7155979767073537,0.8256641081692955,0.5443080297363858,29312,29312.0,29.312,14711.59375,0.03051856482002503,0.31250336788272204,0.8270837539918973,0.5350369029823291,11829,11829.0,11.829,8363.900390625,0.02704717314005228,0.30017461368068354,0.8046089801457428,0.4947328820340176,103461,103461.0,103.461,28928.673828125,0.05000577270367243,0.36841732719988307,0.9255541817448937,0.5048456333637327,29312,29312.0,29.312,14711.59375,0.03051856482002503,0.31250336788272204,0.8270837539918973,0.5350369029823291
BraTS20_Training_156,156,121150,121150.0,121.15,21241.48046875,0.17319879368569951,0.5574188114640761,0.6189632782009354,0.5320775028177279,47585,47585.0,47.585,8616.353515625,0.40033355532081,0.7370110475444164,0.8846748923059756,0.6602362221147964,27542,27542.0,27.542,13225.865234375,0.037082673896523616,0.33347018771673664,0.7217928995364904,0.6622034073335694,20043,20043.0,20.043,10599.7421875,0.03814976961792398,0.33663864743930194,0.8438870151652162,0.573593352197123,73565,73565.0,73.565,22679.869140625,0.052465427848986265,0.37436140879605667,0.8176831502707973,0.5544258676261429,27542,27542.0,27.542,13225.865234375,0.037082673896523616,0.33347018771673664,0.7217928995364904,0.6622034073335694
BraTS20_Training_157,157,92575,92575.0,92.575,22650.998046875,0.08340225383424817,0.4369106143935262,0.6186220695450413,0.5297509522979338,50077,50077.0,50.077,10876.0126953125,0.22045495401866597,0.6040969191748239,0.5570751457667763,0.4308583951887719,42558,42558.0,42.558,13711.091796875,0.079469170243327,0.42993179059291375,0.5890890029202043,0.46417249440731045,7519,7519.0,7.519,4441.310546875,0.07298592554308847,0.417907058583261,0.6489348317935553,0.4515515513384258,42498,42498.0,42.498,19909.6796875,0.025881922875076187,0.2958004608234298,0.5621625671186226,0.3457813308106281,42558,42558.0,42.558,13711.091796875,0.079469170243327,0.42993179059291375,0.5890890029202043,0.46417249440731045
BraTS20_Training_158,158,38314,38314.0,38.314,14430.083984375,0.05525362642612291,0.3808789129981224,0.8691585399548265,0.6596439759409177,2046,2046.0,2.046,1065.5574951171875,0.3913208313200793,0.7314382300105762,0.7904519656021856,0.6678762133601723,1662,1662.0,1.662,1324.0159912109375,0.13459679572013747,0.5124815564667273,0.8142456028637195,0.6719673377667422,384,384.0,0.384,846.037353515625,0.02753887583994635,0.30198270386136494,0.6473462951267057,0.6221430781730662,36268,36268.0,36.268,14956.087890625,0.044467791595415106,0.35428153732832635,0.8266822482266969,0.650899592169672,1662,1662.0,1.662,1324.0159912109375,0.13459679572013747,0.5124815564667273,0.8142456028637195,0.6719673377667422
BraTS20_Training_159,159,24434,24434.0,24.434,8651.5185546875,0.1042712264825607,0.47067539308099976,0.742006559086221,0.4676689327997123,8711,8711.0,8.711,2883.759765625,0.35785835911447267,0.7099651897993035,0.7050834642614959,0.664584545832009,4362,4362.0,4.362,2654.8662109375,0.11499945321199717,0.4862936423837108,0.7431816254381207,0.6583367340300256,4349,4349.0,4.349,3709.064208984375,0.04192162742638017,0.3473863194253909,0.7171306843307761,0.5639305755085813,15723,15723.0,15.723,10465.251953125,0.024393501066601583,0.2900178390397725,0.6553588836534171,0.4192299118588872,4362,4362.0,4.362,2654.8662109375,0.11499945321199717,0.4862936423837108,0.7431816254381207,0.6583367340300256
BraTS20_Training_160,160,127812,127812.0,127.812,23414.015625,0.14393550087221307,0.5240700099630908,0.9670483555323827,0.6683031092691712,82014,82014.0,82.014,15648.3203125,0.19852955966883656,0.5833668229683105,0.8864052498594831,0.606383891611444,33404,33404.0,33.404,18870.830078125,0.0187791664487258,0.26580232193882686,0.7796191411984286,0.5988595432752045,48610,48610.0,48.61,18587.380859375,0.04161491598263092,0.3465370500321105,0.8165423313839406,0.5387183467257213,45798,45798.0,45.798,33475.609375,0.0063235349701346874,0.18492117382123288,0.9401728402941536,0.6314821424365908,33404,33404.0,33.404,18870.830078125,0.0187791664487258,0.26580232193882686,0.7796191411984286,0.5988595432752045
BraTS20_Training_161,161,53787,53787.0,53.787,11517.974609375,0.2141305669514881,0.5982640256393208,0.9006392715220124,0.7624727342357396,19701,19701.0,19.701,5171.84423828125,0.3173164635778161,0.6820730161343873,0.73811888901018,0.5755358332401009,12114,12114.0,12.114,8607.099609375,0.026028972522961973,0.296359605717409,0.7640017121431758,0.6004345058479703,7587,7587.0,7.587,4710.076171875,0.062302969937548254,0.39643280303484635,0.6328062669050234,0.5129700173443537,34086,34086.0,34.086,15347.7744140625,0.036346971564262504,0.3312501450153772,0.9680935894554732,0.8274340408955185,12114,12114.0,12.114,8607.099609375,0.026028972522961973,0.296359605717409,0.7640017121431758,0.6004345058479703
BraTS20_Training_162,162,107328,107328.0,107.328,19204.888671875,0.18392597407604253,0.5686971104200004,0.8431890833997621,0.6953920557288719,41675,41675.0,41.675,7824.4169921875,0.4100602081239397,0.7429322468911647,0.9649493356694137,0.7268334490410052,34538,34538.0,34.538,11254.232421875,0.09464531129182882,0.45572169217870256,0.9549375314881594,0.7251428683285791,7137,7137.0,7.137,3634.28564453125,0.12001252995394053,0.49325958178177187,0.9415934104349584,0.6807435359788964,65653,65653.0,65.653,23463.28125,0.037739425601855885,0.335427317177864,0.7904099193522379,0.6883152891719656,34538,34538.0,34.538,11254.232421875,0.09464531129182882,0.45572169217870256,0.9549375314881594,0.7251428683285791
BraTS20_Training_163,163,154508,154508.0,154.508,20821.13671875,0.2991169388471088,0.6687754709629582,0.8214633440443034,0.5514325562396123,70505,70505.0,70.505,12867.20703125,0.26389997014497973,0.6414258332401016,0.7829349492885318,0.6848972908411144,45111,45111.0,45.111,22303.0390625,0.020745559270052342,0.2747736286738124,0.8252397631350935,0.7114669179454152,25394,25394.0,25.394,13356.2265625,0.030609995922178192,0.3128151348489639,0.726115930020144,0.6149850418144217,84003,84003.0,84.003,27570.580078125,0.03808064143796074,0.3364351924129663,0.8353770261892005,0.4610072072936691,45111,45111.0,45.111,22303.0390625,0.020745559270052342,0.2747736286738124,0.8252397631350935,0.7114669179454152
BraTS20_Training_164,164,125370,125370.0,125.37,32916.73828125,0.04984128627990086,0.3680129324572117,0.817934347656943,0.7413062873194555,56563,56563.0,56.563,10668.365234375,0.2980050462763323,0.6679457734110247,0.7744245040831421,0.626572885061884,43375,43375.0,43.375,14951.181640625,0.06366559407071505,0.3993021040418943,0.7707497135694397,0.6299475703785334,13188,13188.0,13.188,5255.0947265625,0.13554035031113257,0.5136763069572431,0.7762225471737589,0.5822637754536435,68807,68807.0,68.807,39306.234375,0.008817252969793351,0.20659085847883837,0.8375429281042154,0.7634581236549685,43375,43375.0,43.375,14951.181640625,0.06366559407071505,0.3993021040418943,0.7707497135694397,0.6299475703785334
