feature,group1,group2,n1,n2,mean1,mean2,median1,median2,test,pval,effect,normal,equal_var,qval
flair_ET_glrlm_RunLengthNonUniformityNormalized,High,Low,79,79,0.6668055923544448,0.6373967497717864,0.7090390793007211,0.6752767096094198,mannwhitney,0.1684865502360109,0.127062970677776,False,True,0.5337398990928005
t2_ET_glszm_LargeAreaEmphasis,High,Low,79,79,26244.417778708143,162668.3169465357,1655.439393939394,2816.833963766673,mannwhitney,0.1684865502360109,-0.127062970677776,False,True,0.5337398990928005
flair_ET_firstorder_Skewness,High,Low,79,79,0.07338164720830054,-0.021486935529757223,0.1178578607134774,0.0154600376363257,mannwhitney,0.1695641451905634,0.1267425092132671,False,True,0.5358866852720636
mean_brainrest_flair,High,Low,79,79,0.4267926193490813,0.402162598280967,0.4470848143100738,0.3612426519393921,mannwhitney,0.1717348255827329,0.1261015862842493,False,True,0.5390905149303897
t1_ED_glszm_SmallAreaLowGrayLevelEmphasis,High,Low,79,79,0.01984448171999515,0.016812580974425853,0.0157523090724932,0.0126430036682982,mannwhitney,0.1717348255827329,0.1261015862842493,False,True,0.5390905149303897
t2_NCR_firstorder_TotalEnergy,High,Low,79,78,23756635471.79524,50396519010.73556,2618664746.0,4867890352.0,mannwhitney,0.17258942604860983,-0.12625770853618956,False,True,0.5390905149303897
t2_NCR_firstorder_Energy,High,Low,79,78,23756635471.79524,50396519010.73556,2618664746.0,4867890352.0,mannwhitney,0.17258942604860983,-0.12625770853618956,False,True,0.5390905149303897
t1ce_NCR_gldm_LowGrayLevelEmphasis,High,Low,79,78,0.03721292646572779,0.035661793182122425,0.0239778858057806,0.01707244220391455,mannwhitney,0.17258942604860983,0.12625770853618956,False,True,0.5390905149303897
flair_ET_glrlm_ShortRunEmphasis,High,Low,79,79,0.8319400311214254,0.8119891437716192,0.8661682649074588,0.8480754247443565,mannwhitney,0.1739262365920229,0.12546066335523154,False,True,0.540745143928795
t1_ET_firstorder_Skewness,High,Low,79,79,0.20467524742159476,0.1252650431170008,0.2386765957640346,0.0721626931877541,mannwhitney,0.1739262365920229,0.12546066335523154,False,True,0.540745143928795
flair_ED_firstorder_90Percentile,High,Low,79,79,599.6940323069126,518.9182267973695,493.0,459.0,mannwhitney,0.17502416647832342,0.12065374138759814,False,True,0.5428990349096142
t2_ET_glrlm_LongRunHighGrayLevelEmphasis,High,Low,79,79,1107.7855045489375,1348.8489679447061,571.522478441335,679.096850421749,mannwhitney,0.17613846919048382,-0.12481974042621374,False,True,0.5450936459936451
flair_ET_glcm_JointEntropy,High,Low,79,79,6.505497655065847,6.222696558874233,6.628980246731408,6.420861725740755,mannwhitney,0.17725242169802957,0.12449927896170486,False,True,0.546018954196229
mean_brainrest_t1ce,High,Low,79,79,0.40814089039458507,0.38933731030814256,0.3988893330097198,0.3737441599369049,mannwhitney,0.17725242169802957,0.12449927896170486,False,True,0.546018954196229
flair_NCR_glcm_Contrast,High,Low,79,78,4.610981826121802,3.53605217089333,3.517827561123904,2.5710948623601677,mannwhitney,0.17818104771832655,0.124634858812074,False,True,0.5476206512443981
t1ce_NCR_glcm_Idn,High,Low,79,78,0.9288599352697583,0.9347287298575829,0.9312020231978236,0.9353019902555229,mannwhitney,0.17931537356511906,-0.12431028886725089,False,True,0.5498457679113491
t1_ED_glszm_LargeAreaHighGrayLevelEmphasis,High,Low,79,79,42381882.95656661,55781438.03109288,15056091.119122256,21847403.014689267,mannwhitney,0.18404653922356518,-0.1225765101746515,False,True,0.5630647547022314
flair_NCR_firstorder_90Percentile,High,Low,79,78,631.391887268839,546.95882427509,503.0,509.0,mannwhitney,0.18564618963844293,0.11911716975008114,False,True,0.5666649068690514
flair_NCR_glcm_DifferenceVariance,High,Low,79,78,2.240748628659627,1.735340355978709,1.5530719539314517,1.2613163689610167,mannwhitney,0.1874063676325256,0.12203829925348912,False,True,0.570434328069037
flair_NCR_gldm_DependenceNonUniformityNormalized,High,Low,79,78,0.08980847034569775,0.0866179140857064,0.0854600113622017,0.07668100399324065,mannwhitney,0.18858388607058463,0.12171372930866602,False,True,0.570434328069037
t2_NCR_firstorder_Skewness,High,Low,79,78,-0.1914949587391275,-0.024319851971599266,-0.1239410094301023,-0.0128999249945116,mannwhitney,0.18858388607058463,-0.12171372930866602,False,True,0.570434328069037
t1ce_NCR_firstorder_Kurtosis,High,Low,79,78,4.304559786109311,3.7562042553373147,3.116272623867034,3.282581031623514,mannwhitney,0.18858388607058463,-0.12171372930866602,False,True,0.570434328069037
t2_NCR_firstorder_Minimum,High,Low,79,78,385.84419192543515,333.1756810897436,271.0,243.0,mannwhitney,0.19035350859797995,0.11619604024667315,False,True,0.5744903187416511
flair_ET_glrlm_RunPercentage,High,Low,79,79,0.7770703556958979,0.753311265170874,0.8104433801946548,0.7962123713196674,mannwhitney,0.1910315955456956,0.12065374138759814,False,True,0.5752412090589486
t1ce_ET_glrlm_LongRunLowGrayLevelEmphasis,High,Low,79,79,0.057392986589879125,0.10546004268297121,0.0118909552059369,0.0083738620400526,mannwhitney,0.192214493968068,0.12033327992308925,False,True,0.5775054303076482
t2_ET_glszm_LowGrayLevelZoneEmphasis,High,Low,79,79,0.025329612163847128,0.01925907960581967,0.008261612770148,0.005543317232206,mannwhitney,0.19340276881206486,0.12001281845858036,False,True,0.5797756380495904
t1_NCR_glrlm_RunEntropy,High,Low,79,78,4.068634143318242,4.128684610939143,3.88654922857424,4.085699368986289,mannwhitney,0.19697963973181587,-0.11944173969490425,False,True,0.5879285856584944
flair_ET_gldm_DependenceNonUniformityNormalized,High,Low,79,79,0.09930100614819252,0.09119608557144106,0.0955507245556454,0.0893226589278828,mannwhitney,0.19699995146318205,0.11905143406505368,False,True,0.5879285856584944
flair_ET_glcm_DifferenceEntropy,High,Low,79,79,2.286706236740908,2.1620890227470606,2.3995736585231686,2.2906086173742173,t,0.19775447025187692,0.2058086969201588,True,True,0.5888688669722558
t1ce_NCR_glszm_ZoneEntropy,High,Low,79,78,5.600157006016033,5.657606386294306,5.550231022767225,5.745014080809728,mannwhitney,0.19820103159093305,-0.11911716975008114,False,True,0.5888899829974508
flair_ET_glcm_JointEnergy,High,Low,79,79,0.0299214181954604,0.03733051889791965,0.0168596515557723,0.0194256582276144,mannwhitney,0.20064587681334678,-0.118090049671527,False,True,0.5932980046937776
t1ce_ED_gldm_GrayLevelNonUniformity,High,Low,79,79,9664.18472335814,11042.23971163073,5659.256518037671,8245.648645578965,mannwhitney,0.2018720618291221,-0.1177695882070181,False,True,0.5932980046937776
flair_ET_glcm_Idm,High,Low,79,79,0.495274325464223,0.522954123066044,0.4635476144041328,0.4910280317749514,mannwhitney,0.2018720618291221,-0.1177695882070181,False,True,0.5932980046937776
t1ce_ED_ngtdm_Coarseness,High,Low,79,79,0.000393317208425738,0.0003653237918896481,0.000309664424032,0.0002398806948503,mannwhitney,0.2018720618291221,0.1177695882070181,False,True,0.5932980046937776
flair_NCR_firstorder_RobustMeanAbsoluteDeviation,High,Low,79,78,50.06636725503585,41.75509252631405,38.08479356111512,36.36451975474348,mannwhitney,0.2018984254778825,0.11814345991561181,False,True,0.5932980046937776
flair_NCR_firstorder_InterquartileRange,High,Low,79,78,117.56880458397201,99.87367600661058,88.0,85.0,mannwhitney,0.20311327291692238,0.10451152223304122,False,True,0.5943455760214794
flair_NCR_firstorder_MeanAbsoluteDeviation,High,Low,79,78,71.55998466077182,60.057130646814784,53.40138741024664,57.10865974774842,mannwhitney,0.20314199538644595,0.11781888997078871,False,True,0.5943455760214794
flair_ET_glcm_Id,High,Low,79,79,0.5456414246834036,0.568905466029632,0.5197110722964899,0.5418289902398192,mannwhitney,0.20558337801946125,-0.11680820381349143,False,True,0.5995239746361078
flair_NCR_glcm_DifferenceEntropy,High,Low,79,78,2.0228453086111062,1.90988847491949,2.108801575861301,1.9465314950918402,t,0.20580673756164897,0.20279958307242393,True,True,0.5995239746361078
t1ce_ET_gldm_LargeDependenceHighGrayLevelEmphasis,High,Low,79,79,6334.738212289854,8051.030896016422,3369.8003550295857,3537.908584948781,mannwhitney,0.20683143448898356,-0.11648774234898253,False,True,0.59990069743558
t1_ET_glrlm_ShortRunHighGrayLevelEmphasis,High,Low,79,79,258.4963663651479,473.69782660010105,43.81228765519848,59.90905888777225,mannwhitney,0.20683143448898356,-0.11648774234898253,False,True,0.59990069743558
t2_NCR_glszm_ZoneEntropy,High,Low,79,78,6.505545437279758,6.677116165144196,6.622159478372842,6.911045638247929,mannwhitney,0.2081720558676805,-0.11652061019149627,False,True,0.6024849997034382
flair_NCR_glszm_SmallAreaLowGrayLevelEmphasis,High,Low,79,78,0.019736697443447065,0.0159741802077204,0.0099721638482367,0.007640624506418401,mannwhitney,0.2120034309228258,0.11554690035702694,False,True,0.6113689735135286
flair_NCR_glszm_GrayLevelVariance,High,Low,79,78,25.363939914367993,18.33794072684516,17.085471056642227,14.63877523883766,mannwhitney,0.2132918099136064,0.11522233041220382,False,False,0.6113689735135286
t1_ED_firstorder_Minimum,High,Low,79,79,250.20851077309138,205.8923583211778,162.0,148.0,mannwhitney,0.21440296175485696,0.09726005447844897,False,True,0.6113689735135286
flair_ED_shape_SurfaceVolumeRatio,High,Low,79,79,0.456455692577325,0.5018427778648374,0.4179734481263309,0.449595296906195,mannwhitney,0.21443538623235703,-0.11456497356192918,False,True,0.6113689735135286
t2_ED_shape_SurfaceVolumeRatio,High,Low,79,79,0.456455692577325,0.5018427778648374,0.4179734481263309,0.449595296906195,mannwhitney,0.21443538623235703,-0.11456497356192918,False,True,0.6113689735135286
t1_ED_shape_SurfaceVolumeRatio,High,Low,79,79,0.456455692577325,0.5018427778648374,0.4179734481263309,0.449595296906195,mannwhitney,0.21443538623235703,-0.11456497356192918,False,True,0.6113689735135286
t1ce_ED_shape_SurfaceVolumeRatio,High,Low,79,79,0.456455692577325,0.5018427778648374,0.4179734481263309,0.449595296906195,mannwhitney,0.21443538623235703,-0.11456497356192918,False,True,0.6113689735135286
flair_NCR_glrlm_GrayLevelNonUniformityNormalized,High,Low,79,78,0.11741235152473044,0.12800229276590405,0.1043278948344362,0.10465812104313829,mannwhitney,0.21588550172142973,-0.11457319052255761,False,True,0.6141965441756174
flair_ET_firstorder_Energy,High,Low,79,79,7999211578.110792,7871256791.939376,2328674091.0,2980867224.0,mannwhitney,0.2183120736811045,-0.1136035891684025,False,True,0.6164051607172785
flair_ET_firstorder_TotalEnergy,High,Low,79,79,7999211578.110792,7871256791.939376,2328674091.0,2980867224.0,mannwhitney,0.2183120736811045,-0.1136035891684025,False,True,0.6164051607172785
flair_ET_glrlm_LongRunEmphasis,High,Low,79,79,2.55875823597266,3.0672753548713017,1.889265943020579,1.9844260529270796,mannwhitney,0.2183120736811045,-0.1136035891684025,False,True,0.6164051607172785
flair_NCR_glrlm_GrayLevelVariance,High,Low,79,78,19.125723516743335,13.36429675169165,8.754225881743263,8.902463492491773,mannwhitney,0.21850182935873674,0.11392405063291139,False,True,0.6164051607172785
t1_ED_ngtdm_Coarseness,High,Low,79,79,0.0004751277931998042,0.0004305050947725788,0.0003683551187267,0.0002745752798809,mannwhitney,0.22488467590400085,0.11200128184585803,False,True,0.6330787094776494
t2_ET_glrlm_ShortRunLowGrayLevelEmphasis,High,Low,79,79,0.012315751093387025,0.009541796075031469,0.0049366416603955,0.003361329005284,mannwhitney,0.22755291039516767,0.11136035891684025,False,True,0.6379098324885454
flair_ET_firstorder_Kurtosis,High,Low,79,79,3.8235067229688346,4.08281304531102,3.4322189467591078,3.585168731832957,mannwhitney,0.22755291039516767,-0.11136035891684025,False,True,0.6379098324885454
flair_ET_glrlm_RunVariance,High,Low,79,79,0.6602723715508021,0.9114300230552195,0.3509378909007256,0.3959012462685287,mannwhitney,0.2288954566581145,-0.11103989745233135,False,True,0.638319495682839
t1_ED_glrlm_ShortRunLowGrayLevelEmphasis,High,Low,79,79,0.014416353203400897,0.01331696307814595,0.0128408048080805,0.0102917572639442,mannwhitney,0.2302436320831006,0.11071943598782247,False,True,0.638319495682839
t2_ED_ngtdm_Coarseness,High,Low,79,79,0.0005398458735075645,0.0005065894044588127,0.0004002627986138,0.0003531829497703,mannwhitney,0.2302436320831006,0.11071943598782247,False,True,0.638319495682839
t1_ET_glrlm_RunLengthNonUniformityNormalized,High,Low,79,79,0.5541309523795289,0.5217900530454241,0.5716264924089659,0.5396663239100686,t,0.23038567087744283,0.19158158583503668,True,True,0.638319495682839
flair_NCR_firstorder_Energy,High,Low,79,78,4565200582.586733,5970254606.675103,1103481551.0,1442968268.5,mannwhitney,0.23055719097798066,-0.11100292112950341,False,True,0.638319495682839
flair_NCR_firstorder_TotalEnergy,High,Low,79,78,4565200582.586733,5970254606.675103,1103481551.0,1442968268.5,mannwhitney,0.23055719097798066,-0.11100292112950341,False,True,0.638319495682839
flair_ET_glcm_InverseVariance,High,Low,79,79,0.40182772211899975,0.4088922423315536,0.4108899120485071,0.4242178115885791,mannwhitney,0.23159744390106496,-0.11039897452331357,False,True,0.6394648370666376
t2_NCR_firstorder_Kurtosis,High,Low,79,78,3.421599494970865,3.7207404032622344,2.970466091277748,3.169226632764449,mannwhitney,0.2319253065778999,-0.1106783511846803,False,True,0.6394648370666376
t1ce_ET_glcm_Imc2,High,Low,79,79,0.7588041738880474,0.739099595952181,0.7656944072912388,0.7334210420092899,t,0.23386441511057993,0.19015297139145354,True,True,0.6434873023576532
flair_NCR_glrlm_ShortRunLowGrayLevelEmphasis,High,Low,79,78,0.019298066470331346,0.01459802060239434,0.0105445795048946,0.0070096101422868,mannwhitney,0.23606420474563727,0.10970464135021098,False,True,0.648209086801545
flair_ED_glszm_GrayLevelVariance,High,Low,79,79,14.69938377855444,13.186975243149025,12.251457759412304,10.246049565816762,mannwhitney,0.2370691959836555,0.10911712866527801,False,True,0.6483116788124457
t2_ED_firstorder_Skewness,High,Low,79,79,0.3185611801411654,0.4377739052104111,0.2970918298903107,0.368376845697334,mannwhitney,0.2370691959836555,-0.10911712866527801,False,True,0.6483116788124457
t1_ET_glrlm_LongRunLowGrayLevelEmphasis,High,Low,79,79,0.20088334437067173,0.3013960820119769,0.0687717863490536,0.0528976701532568,mannwhitney,0.238451294482956,0.10879666720076911,False,True,0.6505327783067771
t2_NCR_gldm_DependenceEntropy,High,Low,79,78,7.337806411752672,7.441274364757327,7.370245869434725,7.561676405020712,mannwhitney,0.23885233352756297,-0.10905550146056475,False,True,0.6505327783067771
flair_ET_glszm_ZonePercentage,High,Low,79,79,0.11863743422384827,0.09777387568521129,0.0936895083236546,0.086078338839075,mannwhitney,0.23983907050249287,0.10847620573626021,False,True,0.651895242339433
flair_NCR_glszm_LowGrayLevelZoneEmphasis,High,Low,79,78,0.03477834308633644,0.027902252506119867,0.0170281088984617,0.01353850313647365,mannwhitney,0.24166361668910197,0.10840636157091853,False,True,0.6552549261451893
t2_ET_glrlm_LowGrayLevelRunEmphasis,High,Low,79,79,0.015242579420994029,0.01292021875391992,0.0053582599515536,0.0037974839625582,mannwhitney,0.24263168087758702,0.10783528280724243,False,True,0.6552549261451893
t1_NCR_gldm_SmallDependenceEmphasis,High,Low,79,78,0.09218510772498975,0.08197148777871978,0.0647034374158012,0.0634270315245641,mannwhitney,0.24307795765362394,0.10808179162609542,False,True,0.6552549261451893
t2_ED_glrlm_GrayLevelNonUniformity,High,Low,79,79,2703.221808220319,3313.469239289601,2250.7641116377017,2811.914059976414,mannwhitney,0.24403652784199825,-0.10751482134273353,False,True,0.6552549261451893
flair_ET_gldm_LargeDependenceEmphasis,High,Low,79,79,70.47957694337504,82.65234422794022,46.422735141373344,53.01169795870621,mannwhitney,0.24403652784199825,-0.10751482134273353,False,True,0.6552549261451893
t2_NCR_glcm_Idn,High,Low,79,78,0.9483827896446667,0.9520925024403585,0.9526902940828396,0.9529722783463678,mannwhitney,0.24449810677059303,-0.10775722168127232,False,True,0.6552549261451893
t1_NCR_ngtdm_Complexity,High,Low,79,78,777.1541294487693,351.3622678996959,34.284428788028784,45.80704660695493,mannwhitney,0.24449810677059303,-0.10775722168127232,False,True,0.6552549261451893
t1_ED_glszm_LowGrayLevelZoneEmphasis,High,Low,79,79,0.03687002701477852,0.031184617607145918,0.0261394149456514,0.0207720776538431,mannwhitney,0.24544707754298456,0.10719435987822465,False,True,0.6564851974203579
t1ce_ET_ngtdm_Contrast,High,Low,79,79,0.18876218666209257,0.14408302927397834,0.1110133513251615,0.0853107854018167,mannwhitney,0.2468633360030945,0.10687389841371575,False,True,0.6589579088528817
t2_NCR_glcm_Idmn,High,Low,79,78,0.9927140667242248,0.9938676455717711,0.9944044329827558,0.9948860583432655,mannwhitney,0.24879346520704249,-0.10678351184680299,False,True,0.6627897482652821
flair_ET_glcm_Imc2,High,Low,79,79,0.8699474140147964,0.8600248972505964,0.8842541484998231,0.8774330302016791,mannwhitney,0.24971300272033026,0.10623297548469797,False,True,0.6639194913596083
flair_ET_glcm_ClusterShade,High,Low,79,79,108.07012912688863,203.21526119600767,17.854312142614972,1.110978497757289,mannwhitney,0.2525855738824616,0.10559205255568017,False,True,0.6702270673316804
t2_ET_gldm_LowGrayLevelEmphasis,High,Low,79,79,0.014441236778605164,0.012621601704040608,0.0054033105374883,0.0038038724103214,mannwhitney,0.2554810935223909,0.10495112962666239,False,True,0.6765704848221419
flair_ET_gldm_SmallDependenceEmphasis,High,Low,79,79,0.11723748081360534,0.10108362454705254,0.1033470005029276,0.0987207149676909,mannwhitney,0.2569374722691091,0.1046306681621535,False,True,0.6790852324272313
mean_tumor_t1ce,High,Low,79,79,0.45519488917875894,0.47644095311436474,0.4330140352249145,0.4753947556018829,mannwhitney,0.25839924164336725,-0.10431020669764461,False,False,0.6805633202048722
